sensor_id,road_id,timestamp,traffic_density_pct,vehicle_count,average_speed_kmph,occupancy_pct,air_quality_aqi,noise_level_db
IOT0042,R0042,2026-07-29T12:00:00,36.2,603,72.7,33.6,151,70.7
IOT0043,R0043,2026-07-29T12:00:00,37.8,1114,28.2,40.7,142,71.2
IOT0044,R0044,2026-07-29T12:00:00,44.2,783,18.5,47.4,156,70.1
IOT0045,R0045,2026-07-29T12:00:00,38.3,501,20.9,41.6,104,65.2
IOT0046,R0046,2026-07-29T12:00:00,32.7,714,62.1,34.6,133,67.0
IOT0047,R0047,2026-07-29T12:00:00,44.2,1349,27.7,42.4,128,71.2
IOT0048,R0048,2026-07-29T12:00:00,36.2,432,21.6,37.9,136,66.1
IOT0049,R0049,2026-07-29T12:00:00,45.5,2057,38.0,45.2,129,67.8
IOT0050,R0050,2026-07-29T12:00:00,34.4,887,23.1,36.5,142,65.7
IOT0001,R0001,2026-07-29T13:00:00,26.3,463,36.5,26.4,100,67.7
IOT0002,R0002,2026-07-29T13:00:00,31.5,532,29.0,33.7,96,64.0
IOT0003,R0003,2026-07-29T13:00:00,26.8,1257,33.3,24.7,138,64.2
IOT0004,R0004,2026-07-29T13:00:00,27.5,643,43.8,27.6,125,72.5
IOT0005,R0005,2026-07-29T13:00:00,31.6,448,42.8,29.0,136,63.3
IOT0006,R0006,2026-07-29T13:00:00,23.8,397,22.5,25.8,142,68.8
IOT0007,R0007,2026-07-29T13:00:00,32.7,532,36.5,33.2,110,66.7
IOT0008,R0008,2026-07-29T13:00:00,27.8,288,47.5,25.5,121,63.2
IOT0009,R0009,2026-07-29T13:00:00,25.0,660,46.2,26.1,128,63.6
IOT0010,R0010,2026-07-29T13:00:00,23.9,258,23.4,21.7,126,64.3
IOT0011,R0011,2026-07-29T13:00:00,33.4,1399,36.1,33.7,132,70.6
IOT0012,R0012,2026-07-29T13:00:00,27.6,423,48.2,27.9,114,67.6
IOT0013,R0013,2026-07-29T13:00:00,32.3,370,43.4,32.8,103,69.3
IOT0014,R0014,2026-07-29T13:00:00,29.7,763,29.7,29.0,115,64.2
IOT0015,R0015,2026-07-29T13:00:00,24.2,280,36.7,24.0,121,64.1
IOT0016,R0016,2026-07-29T13:00:00,25.6,468,44.9,27.7,106,64.8
IOT0017,R0017,2026-07-29T13:00:00,26.5,380,23.3,28.1,141,65.3
IOT0018,R0018,2026-07-29T13:00:00,33.0,1773,38.3,36.0,130,61.5
IOT0019,R0019,2026-07-29T13:00:00,27.4,452,80.1,29.9,124,62.8
IOT0020,R0020,2026-07-29T13:00:00,23.3,494,22.2,25.3,126,61.9
IOT0021,R0021,2026-07-29T13:00:00,27.9,418,30.7,27.0,108,67.0
IOT0022,R0022,2026-07-29T13:00:00,27.5,347,79.5,26.7,126,67.6
IOT0023,R0023,2026-07-29T13:00:00,30.7,423,21.4,32.1,126,65.1
IOT0024,R0024,2026-07-29T13:00:00,29.3,424,36.1,31.2,126,66.5
IOT0025,R0025,2026-07-29T13:00:00,29.7,398,47.4,29.3,134,69.4
IOT0026,R0026,2026-07-29T13:00:00,25.8,390,33.0,25.3,122,66.2
IOT0027,R0027,2026-07-29T13:00:00,27.8,500,23.0,28.0,117,63.3
IOT0028,R0028,2026-07-29T13:00:00,29.6,472,22.1,29.8,109,63.2
IOT0029,R0029,2026-07-29T13:00:00,28.2,927,38.1,28.1,128,63.4
IOT0030,R0030,2026-07-29T13:00:00,32.6,561,30.6,31.5,110,67.1
IOT0031,R0031,2026-07-29T13:00:00,30.6,787,37.8,32.3,143,64.6
IOT0032,R0032,2026-07-29T13:00:00,25.2,1015,39.1,23.9,126,59.9
IOT0033,R0033,2026-07-29T13:00:00,32.5,458,21.4,34.5,153,68.1
IOT0034,R0034,2026-07-29T13:00:00,28.7,364,77.5,31.3,136,68.2
IOT0035,R0035,2026-07-29T13:00:00,24.6,384,31.0,26.3,142,67.2
IOT0036,R0036,2026-07-29T13:00:00,29.6,711,22.4,28.0,141,68.0
IOT0037,R0037,2026-07-29T13:00:00,25.5,788,37.2,25.5,103,62.8
IOT0038,R0038,2026-07-29T13:00:00,32.7,399,30.1,33.4,128,66.4
IOT0039,R0039,2026-07-29T13:00:00,28.5,397,71.3,30.4,112,68.3
IOT0040,R0040,2026-07-29T13:00:00,30.1,1451,21.7,28.9,147,68.2
IOT0041,R0041,2026-07-29T13:00:00,24.4,367,34.0,24.8,148,65.8
IOT0042,R0042,2026-07-29T13:00:00,29.9,498,72.1,32.7,124,65.6
IOT0043,R0043,2026-07-29T13:00:00,31.2,918,30.4,30.7,117,68.2
IOT0044,R0044,2026-07-29T13:00:00,32.4,573,20.5,31.2,118,71.3
IOT0045,R0045,2026-07-29T13:00:00,25.7,337,25.2,28.1,128,65.5
IOT0046,R0046,2026-07-29T13:00:00,30.7,670,61.3,29.5,116,72.2
IOT0047,R0047,2026-07-29T13:00:00,25.7,785,30.2,25.2,108,62.0
IOT0048,R0048,2026-07-29T13:00:00,25.6,306,21.8,26.7,110,62.4
IOT0049,R0049,2026-07-29T13:00:00,33.1,1496,42.5,30.8,118,60.3
IOT0050,R0050,2026-07-29T13:00:00,23.3,601,24.7,23.5,102,62.5
IOT0001,R0001,2026-07-29T14:00:00,24.5,431,41.3,24.8,118,63.1
IOT0002,R0002,2026-07-29T14:00:00,23.4,394,32.6,22.8,106,68.0
IOT0003,R0003,2026-07-29T14:00:00,26.6,1251,32.3,26.7,120,61.5
IOT0004,R0004,2026-07-29T14:00:00,26.9,630,49.6,28.7,145,63.7
IOT0005,R0005,2026-07-29T14:00:00,30.7,435,44.6,31.4,115,67.0
IOT0006,R0006,2026-07-29T14:00:00,32.0,534,20.7,31.2,130,64.7
IOT0007,R0007,2026-07-29T14:00:00,31.2,508,38.7,28.3,102,69.6
IOT0008,R0008,2026-07-29T14:00:00,31.0,321,46.9,31.6,137,66.1
IOT0009,R0009,2026-07-29T14:00:00,32.4,856,40.9,32.6,147,67.3
IOT0010,R0010,2026-07-29T14:00:00,28.3,305,23.1,28.9,124,62.4
IOT0011,R0011,2026-07-29T14:00:00,23.1,967,42.9,24.4,128,65.5
IOT0012,R0012,2026-07-29T14:00:00,24.3,372,44.0,23.8,99,65.4
IOT0013,R0013,2026-07-29T14:00:00,32.3,370,45.1,31.1,128,63.9
IOT0014,R0014,2026-07-29T14:00:00,23.0,593,32.3,23.5,115,58.4
IOT0015,R0015,2026-07-29T14:00:00,27.9,322,35.8,27.5,126,61.1
IOT0016,R0016,2026-07-29T14:00:00,27.9,510,47.8,29.5,132,59.1
IOT0017,R0017,2026-07-29T14:00:00,24.4,350,24.3,25.7,125,65.8
IOT0018,R0018,2026-07-29T14:00:00,31.7,1700,37.5,31.0,147,64.2
IOT0019,R0019,2026-07-29T14:00:00,32.6,538,73.3,31.4,134,61.0
IOT0020,R0020,2026-07-29T14:00:00,29.2,618,21.8,31.3,118,57.0
IOT0021,R0021,2026-07-29T14:00:00,31.1,466,31.9,29.5,92,67.0
IOT0022,R0022,2026-07-29T14:00:00,27.5,346,79.9,28.9,127,56.9
IOT0023,R0023,2026-07-29T14:00:00,28.4,391,23.0,27.7,117,63.7
IOT0024,R0024,2026-07-29T14:00:00,27.1,393,40.7,28.7,101,59.6
IOT0025,R0025,2026-07-29T14:00:00,23.9,321,44.7,24.5,116,57.2
IOT0026,R0026,2026-07-29T14:00:00,31.7,478,27.8,32.0,137,63.3
IOT0027,R0027,2026-07-29T14:00:00,23.9,430,24.3,22.7,136,62.7
IOT0028,R0028,2026-07-29T14:00:00,30.8,491,21.4,31.5,127,68.8
IOT0029,R0029,2026-07-29T14:00:00,25.3,832,40.6,25.8,120,64.5
IOT0030,R0030,2026-07-29T14:00:00,24.2,417,33.5,24.4,110,68.1
IOT0031,R0031,2026-07-29T14:00:00,24.2,623,39.2,21.8,123,61.9
IOT0032,R0032,2026-07-29T14:00:00,29.9,1205,39.0,30.5,133,60.6
IOT0033,R0033,2026-07-29T14:00:00,28.0,394,24.1,28.1,121,69.4
IOT0034,R0034,2026-07-29T14:00:00,28.0,356,81.8,28.6,121,70.2
IOT0035,R0035,2026-07-29T14:00:00,26.8,419,32.6,26.2,116,67.0
IOT0036,R0036,2026-07-29T14:00:00,27.6,664,23.0,29.3,120,63.2
IOT0037,R0037,2026-07-29T14:00:00,31.2,965,36.5,33.0,100,67.0
IOT0038,R0038,2026-07-29T14:00:00,27.8,340,31.0,28.4,135,62.0
IOT0039,R0039,2026-07-29T14:00:00,30.8,429,74.2,32.6,138,69.1
IOT0040,R0040,2026-07-29T14:00:00,24.0,1158,22.9,24.8,110,58.5
IOT0041,R0041,2026-07-29T14:00:00,26.0,391,29.6,26.7,145,62.5
IOT0042,R0042,2026-07-29T14:00:00,26.0,433,72.4,27.1,122,63.0
IOT0043,R0043,2026-07-29T14:00:00,28.4,836,30.7,27.1,107,66.2
IOT0044,R0044,2026-07-29T14:00:00,27.4,485,24.7,25.9,97,62.4
IOT0045,R0045,2026-07-29T14:00:00,25.5,334,22.6,25.8,125,67.4
IOT0046,R0046,2026-07-29T14:00:00,30.5,666,57.0,28.6,125,65.6
IOT0047,R0047,2026-07-29T14:00:00,23.1,707,31.7,21.7,97,65.0
IOT0048,R0048,2026-07-29T14:00:00,26.3,314,23.6,28.0,102,66.9
IOT0049,R0049,2026-07-29T14:00:00,30.4,1372,41.7,33.2,119,59.0
IOT0050,R0050,2026-07-29T14:00:00,24.9,641,25.0,26.2,129,60.9
IOT0001,R0001,2026-07-29T15:00:00,39.3,691,36.1,38.1,136,64.2
IOT0002,R0002,2026-07-29T15:00:00,37.1,626,27.8,36.9,142,71.9
IOT0003,R0003,2026-07-29T15:00:00,37.4,1757,29.7,39.3,123,70.3
IOT0004,R0004,2026-07-29T15:00:00,40.1,938,43.1,44.0,130,73.1
IOT0005,R0005,2026-07-29T15:00:00,38.5,546,42.5,35.9,157,64.5
IOT0006,R0006,2026-07-29T15:00:00,49.3,822,17.5,51.0,160,74.4
IOT0007,R0007,2026-07-29T15:00:00,35.2,573,33.4,32.5,129,61.7
IOT0008,R0008,2026-07-29T15:00:00,49.5,513,37.9,48.0,125,71.8
IOT0009,R0009,2026-07-29T15:00:00,42.1,1111,38.3,38.5,132,67.9
IOT0010,R0010,2026-07-29T15:00:00,38.7,417,20.2,37.9,136,71.0
IOT0011,R0011,2026-07-29T15:00:00,42.6,1783,30.6,46.2,173,71.7
IOT0012,R0012,2026-07-29T15:00:00,35.9,550,41.8,39.3,123,64.9
IOT0013,R0013,2026-07-29T15:00:00,44.0,505,40.5,40.9,139,70.2
IOT0014,R0014,2026-07-29T15:00:00,39.9,1026,25.4,43.9,142,68.4
IOT0015,R0015,2026-07-29T15:00:00,46.2,534,29.8,42.3,138,71.4
IOT0016,R0016,2026-07-29T15:00:00,41.8,762,40.5,42.7,101,68.1
IOT0017,R0017,2026-07-29T15:00:00,43.2,619,19.7,43.5,151,69.8
IOT0018,R0018,2026-07-29T15:00:00,35.4,1900,33.8,32.9,140,68.3
IOT0019,R0019,2026-07-29T15:00:00,45.6,754,65.5,42.3,138,70.2
IOT0020,R0020,2026-07-29T15:00:00,47.0,996,17.7,46.3,115,71.9
IOT0021,R0021,2026-07-29T15:00:00,38.2,572,27.0,36.8,120,68.7
IOT0022,R0022,2026-07-29T15:00:00,41.7,526,65.3,40.8,149,69.7
IOT0023,R0023,2026-07-29T15:00:00,35.3,486,20.1,32.8,128,65.5
IOT0024,R0024,2026-07-29T15:00:00,43.8,635,30.1,40.0,150,66.3
IOT0025,R0025,2026-07-29T15:00:00,42.1,565,39.7,41.4,174,67.5
IOT0026,R0026,2026-07-29T15:00:00,37.0,558,26.6,35.7,151,66.2
IOT0027,R0027,2026-07-29T15:00:00,43.4,780,18.6,42.0,105,68.6
IOT0028,R0028,2026-07-29T15:00:00,49.1,781,16.9,52.9,148,71.8
IOT0029,R0029,2026-07-29T15:00:00,46.3,1525,30.4,47.1,132,72.5
IOT0030,R0030,2026-07-29T15:00:00,36.6,631,28.9,34.0,137,69.7
IOT0031,R0031,2026-07-29T15:00:00,46.2,1190,33.5,45.8,139,73.4
IOT0032,R0032,2026-07-29T15:00:00,36.8,1481,33.6,40.0,150,68.1
IOT0033,R0033,2026-07-29T15:00:00,37.6,529,19.4,37.4,135,63.0
IOT0034,R0034,2026-07-29T15:00:00,40.5,514,71.5,44.0,130,76.5
IOT0035,R0035,2026-07-29T15:00:00,35.8,559,30.2,38.8,119,64.8
IOT0036,R0036,2026-07-29T15:00:00,39.5,949,20.1,40.9,139,66.7
IOT0037,R0037,2026-07-29T15:00:00,41.9,1295,31.1,39.2,168,69.8
IOT0038,R0038,2026-07-29T15:00:00,39.7,485,28.2,40.1,125,68.4
IOT0039,R0039,2026-07-29T15:00:00,36.7,511,68.5,38.5,139,68.4
IOT0040,R0040,2026-07-29T15:00:00,36.7,1773,22.0,36.5,143,68.1
IOT0041,R0041,2026-07-29T15:00:00,37.3,561,27.2,36.6,164,72.0
IOT0042,R0042,2026-07-29T15:00:00,43.9,732,60.8,44.4,136,71.6
IOT0043,R0043,2026-07-29T15:00:00,46.2,1361,24.7,49.7,152,72.0
IOT0044,R0044,2026-07-29T15:00:00,48.2,853,18.6,47.2,181,72.3
IOT0045,R0045,2026-07-29T15:00:00,40.1,525,21.3,43.6,150,68.8
IOT0046,R0046,2026-07-29T15:00:00,44.2,965,54.4,46.7,146,63.8
IOT0047,R0047,2026-07-29T15:00:00,48.3,1476,23.0,47.9,149,72.0
IOT0048,R0048,2026-07-29T15:00:00,45.6,544,19.7,45.5,158,73.0
IOT0049,R0049,2026-07-29T15:00:00,37.0,1670,43.8,36.3,135,71.4
IOT0050,R0050,2026-07-29T15:00:00,35.7,920,21.1,37.4,127,64.9
IOT0001,R0001,2026-07-29T16:00:00,26.9,474,38.1,26.1,117,65.2
IOT0002,R0002,2026-07-29T16:00:00,34.0,573,29.5,37.1,136,64.4
IOT0003,R0003,2026-07-29T16:00:00,29.3,1375,28.4,29.6,142,69.9
IOT0004,R0004,2026-07-29T16:00:00,28.6,668,49.0,29.2,125,63.7
IOT0005,R0005,2026-07-29T16:00:00,32.6,462,47.1,34.5,138,67.3
IOT0006,R0006,2026-07-29T16:00:00,30.3,505,22.9,27.9,124,66.1
IOT0007,R0007,2026-07-29T16:00:00,37.6,612,32.3,34.0,155,67.5
IOT0008,R0008,2026-07-29T16:00:00,33.7,349,44.4,32.8,128,72.1
IOT0009,R0009,2026-07-29T16:00:00,31.0,818,46.9,29.9,129,64.3
IOT0010,R0010,2026-07-29T16:00:00,36.4,392,21.3,36.8,144,63.9
IOT0011,R0011,2026-07-29T16:00:00,35.1,1470,34.0,33.5,151,63.3
IOT0012,R0012,2026-07-29T16:00:00,36.9,564,41.5,34.4,123,70.0
IOT0013,R0013,2026-07-29T16:00:00,32.0,367,41.7,30.0,137,69.1
IOT0014,R0014,2026-07-29T16:00:00,37.9,974,26.9,39.1,123,71.6
IOT0015,R0015,2026-07-29T16:00:00,37.0,428,34.1,33.4,133,64.7
IOT0016,R0016,2026-07-29T16:00:00,35.2,642,41.4,35.0,120,66.8
IOT0017,R0017,2026-07-29T16:00:00,31.9,457,22.0,29.0,104,59.9
IOT0018,R0018,2026-07-29T16:00:00,31.2,1676,36.7,30.4,144,63.8
IOT0019,R0019,2026-07-29T16:00:00,31.0,512,74.5,30.5,112,70.1
IOT0020,R0020,2026-07-29T16:00:00,31.0,656,22.4,28.6,134,66.1
IOT0021,R0021,2026-07-29T16:00:00,29.8,447,29.0,32.5,125,64.2
IOT0022,R0022,2026-07-29T16:00:00,35.2,443,71.9,35.0,130,68.2
IOT0023,R0023,2026-07-29T16:00:00,27.1,373,23.6,27.8,131,70.5
IOT0024,R0024,2026-07-29T16:00:00,33.1,480,35.6,33.1,133,68.2
IOT0025,R0025,2026-07-29T16:00:00,29.0,389,48.6,28.7,154,63.4
IOT0026,R0026,2026-07-29T16:00:00,32.2,486,27.3,30.1,121,66.2
IOT0027,R0027,2026-07-29T16:00:00,35.1,632,21.5,33.5,150,67.1
IOT0028,R0028,2026-07-29T16:00:00,29.6,471,23.4,27.3,91,66.3
IOT0029,R0029,2026-07-29T16:00:00,28.9,953,37.7,28.0,125,63.9
IOT0030,R0030,2026-07-29T16:00:00,29.6,510,30.8,31.6,129,60.8
IOT0031,R0031,2026-07-29T16:00:00,36.4,937,34.7,33.2,141,65.0
IOT0032,R0032,2026-07-29T16:00:00,29.9,1205,40.3,29.6,123,68.1
IOT0033,R0033,2026-07-29T16:00:00,35.0,493,19.8,35.0,117,68.3
IOT0034,R0034,2026-07-29T16:00:00,27.2,345,77.9,27.6,142,73.4
IOT0035,R0035,2026-07-29T16:00:00,38.0,594,27.8,38.5,124,69.3
IOT0036,R0036,2026-07-29T16:00:00,37.8,908,21.3,34.7,161,70.3
IOT0037,R0037,2026-07-29T16:00:00,32.2,994,35.2,32.2,105,68.7
IOT0038,R0038,2026-07-29T16:00:00,32.1,392,29.7,29.7,137,69.2
IOT0039,R0039,2026-07-29T16:00:00,28.6,398,76.1,26.6,128,65.3
IOT0040,R0040,2026-07-29T16:00:00,34.5,1666,21.0,36.4,136,69.4
IOT0041,R0041,2026-07-29T16:00:00,37.4,563,26.5,40.4,118,65.1
IOT0042,R0042,2026-07-29T16:00:00,35.4,590,74.5,36.1,122,66.9
IOT0043,R0043,2026-07-29T16:00:00,37.1,1094,28.3,38.2,137,67.0
IOT0044,R0044,2026-07-29T16:00:00,27.0,479,22.3,24.9,124,65.6
IOT0045,R0045,2026-07-29T16:00:00,34.1,446,21.8,33.5,149,65.2
IOT0046,R0046,2026-07-29T16:00:00,30.0,654,60.6,30.2,133,66.7
IOT0047,R0047,2026-07-29T16:00:00,31.6,965,30.7,30.6,112,62.1
IOT0048,R0048,2026-07-29T16:00:00,38.3,457,19.9,39.1,117,66.1
IOT0049,R0049,2026-07-29T16:00:00,30.6,1383,44.3,28.7,120,67.6
IOT0050,R0050,2026-07-29T16:00:00,34.7,895,22.7,37.7,137,69.2
IOT0001,R0001,2026-07-29T17:00:00,58.9,1037,28.3,59.4,158,75.0
IOT0002,R0002,2026-07-29T17:00:00,65.3,1102,19.4,66.6,163,85.0
IOT0003,R0003,2026-07-29T17:00:00,58.7,2756,20.9,60.6,160,71.5
IOT0004,R0004,2026-07-29T17:00:00,67.4,1577,26.9,66.7,200,76.5
IOT0005,R0005,2026-07-29T17:00:00,67.2,953,30.1,66.0,153,75.4
IOT0006,R0006,2026-07-29T17:00:00,70.1,1169,14.5,63.7,169,82.5
IOT0007,R0007,2026-07-29T17:00:00,58.9,959,25.7,61.7,156,72.9
IOT0008,R0008,2026-07-29T17:00:00,61.3,636,33.0,60.3,173,71.3
IOT0009,R0009,2026-07-29T17:00:00,64.2,1693,30.0,67.1,163,75.2
IOT0010,R0010,2026-07-29T17:00:00,81.1,874,11.6,75.6,176,84.2
IOT0011,R0011,2026-07-29T17:00:00,76.9,3222,20.1,74.6,201,83.4
IOT0012,R0012,2026-07-29T17:00:00,60.3,923,29.6,58.0,145,77.1
IOT0013,R0013,2026-07-29T17:00:00,64.2,736,27.4,66.9,186,76.3
IOT0014,R0014,2026-07-29T17:00:00,58.3,1499,21.8,54.6,152,77.9
IOT0015,R0015,2026-07-29T17:00:00,81.7,945,18.1,74.8,210,81.3
IOT0016,R0016,2026-07-29T17:00:00,71.3,1301,27.8,64.4,149,85.2
IOT0017,R0017,2026-07-29T17:00:00,68.3,979,13.5,63.0,162,76.0
IOT0018,R0018,2026-07-29T17:00:00,62.3,3342,25.8,59.5,146,78.8
IOT0019,R0019,2026-07-29T17:00:00,58.5,966,52.4,57.2,159,78.3
IOT0020,R0020,2026-07-29T17:00:00,74.7,1582,13.3,67.6,189,81.9
IOT0021,R0021,2026-07-29T17:00:00,77.8,1166,14.6,75.0,218,79.2
IOT0022,R0022,2026-07-29T17:00:00,59.2,746,56.6,61.7,140,75.1
IOT0023,R0023,2026-07-29T17:00:00,74.0,1019,13.2,79.6,166,78.2
IOT0024,R0024,2026-07-29T17:00:00,81.8,1185,18.7,75.6,201,79.2
IOT0025,R0025,2026-07-29T17:00:00,70.4,945,25.2,75.3,210,78.1
IOT0026,R0026,2026-07-29T17:00:00,60.6,915,21.1,57.4,173,74.6
IOT0027,R0027,2026-07-29T17:00:00,73.1,1315,11.8,67.5,169,86.1
IOT0028,R0028,2026-07-29T17:00:00,69.8,1111,14.5,65.3,161,81.6
IOT0029,R0029,2026-07-29T17:00:00,68.1,2243,24.0,64.5,194,75.0
IOT0030,R0030,2026-07-29T17:00:00,64.9,1119,19.3,61.4,131,74.7
IOT0031,R0031,2026-07-29T17:00:00,81.7,2105,17.1,86.4,189,81.7
IOT0032,R0032,2026-07-29T17:00:00,58.1,2339,25.8,52.4,171,76.6
IOT0033,R0033,2026-07-29T17:00:00,62.5,880,14.2,68.6,165,77.6
IOT0034,R0034,2026-07-29T17:00:00,57.7,733,50.8,56.0,157,70.2
IOT0035,R0035,2026-07-29T17:00:00,76.8,1200,17.0,80.6,199,80.6
IOT0036,R0036,2026-07-29T17:00:00,74.6,1792,11.6,82.0,168,80.9
IOT0037,R0037,2026-07-29T17:00:00,78.7,2431,20.1,77.2,214,83.9
IOT0038,R0038,2026-07-29T17:00:00,63.3,773,21.1,59.1,177,77.4
IOT0039,R0039,2026-07-29T17:00:00,82.1,1142,34.0,86.9,179,82.3
IOT0040,R0040,2026-07-29T17:00:00,62.8,3030,15.8,61.6,168,71.3
IOT0041,R0041,2026-07-29T17:00:00,59.1,890,22.9,56.0,169,80.5
IOT0042,R0042,2026-07-29T17:00:00,78.4,1308,37.9,77.1,185,77.3
IOT0043,R0043,2026-07-29T17:00:00,71.4,2103,18.7,71.1,191,78.2
IOT0044,R0044,2026-07-29T17:00:00,57.7,1021,15.2,58.1,143,76.8
IOT0045,R0045,2026-07-29T17:00:00,74.3,972,13.3,78.5,185,75.1
IOT0046,R0046,2026-07-29T17:00:00,72.7,1586,32.7,75.5,169,84.1
IOT0047,R0047,2026-07-29T17:00:00,81.8,2498,13.9,76.0,193,85.3
IOT0048,R0048,2026-07-29T17:00:00,59.6,711,16.0,64.0,152,76.8
IOT0049,R0049,2026-07-29T17:00:00,61.1,2761,30.7,55.7,128,77.4
IOT0050,R0050,2026-07-29T17:00:00,70.6,1818,13.5,63.8,188,79.0
IOT0001,R0001,2026-07-29T18:00:00,98.6,1736,11.5,96.5,224,89.4
IOT0002,R0002,2026-07-29T18:00:00,100.0,1688,9.6,99.3,242,85.0
IOT0003,R0003,2026-07-29T18:00:00,85.8,4034,12.6,79.0,207,85.6
IOT0004,R0004,2026-07-29T18:00:00,80.3,1878,21.9,85.3,181,79.4
IOT0005,R0005,2026-07-29T18:00:00,93.6,1328,16.1,85.3,215,86.7
IOT0006,R0006,2026-07-29T18:00:00,93.7,1562,7.5,96.7,208,89.8
IOT0007,R0007,2026-07-29T18:00:00,100.0,1696,10.5,93.3,233,88.2
IOT0008,R0008,2026-07-29T18:00:00,100.0,1094,13.0,100.0,213,88.4
IOT0009,R0009,2026-07-29T18:00:00,93.9,2478,17.2,95.3,208,92.8
IOT0010,R0010,2026-07-29T18:00:00,99.5,1073,6.4,98.8,223,93.3
IOT0011,R0011,2026-07-29T18:00:00,88.7,3715,15.4,90.8,180,90.4
IOT0012,R0012,2026-07-29T18:00:00,81.5,1247,22.8,78.3,162,87.6
IOT0013,R0013,2026-07-29T18:00:00,85.1,976,19.8,83.9,218,79.2
IOT0014,R0014,2026-07-29T18:00:00,99.8,2569,8.7,100.0,227,87.5
IOT0015,R0015,2026-07-29T18:00:00,83.5,965,18.6,89.9,190,82.4
IOT0016,R0016,2026-07-29T18:00:00,92.8,1693,17.0,100.0,193,90.9
IOT0017,R0017,2026-07-29T18:00:00,100.0,1459,6.8,100.0,185,87.2
IOT0018,R0018,2026-07-29T18:00:00,79.5,4265,19.0,77.9,195,84.1
IOT0019,R0019,2026-07-29T18:00:00,85.4,1410,35.4,77.7,179,84.2
IOT0020,R0020,2026-07-29T18:00:00,83.3,1765,9.8,87.2,184,84.7
IOT0021,R0021,2026-07-29T18:00:00,99.1,1485,8.8,99.9,192,90.2
IOT0022,R0022,2026-07-29T18:00:00,91.7,1155,29.7,97.2,200,83.2
IOT0023,R0023,2026-07-29T18:00:00,88.5,1219,9.3,92.5,182,85.6
IOT0024,R0024,2026-07-29T18:00:00,100.0,1480,10.7,99.6,223,87.7
IOT0025,R0025,2026-07-29T18:00:00,98.0,1315,14.5,100.0,229,88.8
IOT0026,R0026,2026-07-29T18:00:00,88.7,1339,11.7,90.9,226,87.1
IOT0027,R0027,2026-07-29T18:00:00,92.4,1663,8.6,95.9,217,90.1
IOT0028,R0028,2026-07-29T18:00:00,100.0,1672,6.8,98.0,222,93.2
IOT0029,R0029,2026-07-29T18:00:00,90.0,2963,15.6,96.8,229,85.8
IOT0030,R0030,2026-07-29T18:00:00,91.5,1576,12.3,99.4,190,83.2
IOT0031,R0031,2026-07-29T18:00:00,88.7,2284,16.4,91.6,181,87.0
IOT0032,R0032,2026-07-29T18:00:00,97.8,3935,12.7,100.0,200,91.2
IOT0033,R0033,2026-07-29T18:00:00,100.0,1459,6.6,96.6,229,90.2
IOT0034,R0034,2026-07-29T18:00:00,83.1,1055,34.7,79.3,192,81.9
IOT0035,R0035,2026-07-29T18:00:00,85.7,1339,12.5,84.9,206,86.0
IOT0036,R0036,2026-07-29T18:00:00,94.0,2259,8.0,98.0,215,89.3
IOT0037,R0037,2026-07-29T18:00:00,99.8,3081,12.0,100.0,249,90.4
IOT0038,R0038,2026-07-29T18:00:00,86.1,1052,13.7,93.9,208,83.3
IOT0039,R0039,2026-07-29T18:00:00,79.4,1105,37.0,83.2,216,81.8
IOT0040,R0040,2026-07-29T18:00:00,83.3,4022,9.8,89.7,202,90.2
IOT0041,R0041,2026-07-29T18:00:00,100.0,1557,9.2,100.0,204,89.8
IOT0042,R0042,2026-07-29T18:00:00,93.5,1559,27.5,86.7,219,89.1
IOT0043,R0043,2026-07-29T18:00:00,82.9,2441,14.9,88.3,197,82.9
IOT0044,R0044,2026-07-29T18:00:00,98.0,1736,6.7,100.0,201,90.5
IOT0045,R0045,2026-07-29T18:00:00,86.8,1136,9.8,85.3,195,88.2
IOT0046,R0046,2026-07-29T18:00:00,100.0,2207,17.2,100.0,202,89.7
IOT0047,R0047,2026-07-29T18:00:00,100.0,3105,9.1,94.1,237,91.5
IOT0048,R0048,2026-07-29T18:00:00,97.0,1157,7.3,100.0,228,93.0
IOT0049,R0049,2026-07-29T18:00:00,84.9,3837,20.5,77.4,171,89.0
IOT0050,R0050,2026-07-29T18:00:00,87.7,2258,9.2,87.1,181,89.3
IOT0001,R0001,2026-07-29T19:00:00,100.0,1890,9.6,100.0,193,90.8
IOT0002,R0002,2026-07-29T19:00:00,100.0,1797,7.2,94.8,152,87.1
IOT0003,R0003,2026-07-29T19:00:00,100.0,4700,8.0,100.0,172,89.2
IOT0004,R0004,2026-07-29T19:00:00,90.2,2110,14.3,87.5,156,87.2
IOT0005,R0005,2026-07-29T19:00:00,84.0,1192,17.0,76.2,189,91.6
IOT0006,R0006,2026-07-29T19:00:00,78.8,1314,10.3,71.6,141,83.3
IOT0007,R0007,2026-07-29T19:00:00,96.3,1567,10.1,88.8,202,84.4
IOT0008,R0008,2026-07-29T19:00:00,79.3,822,20.8,73.9,146,77.6
IOT0009,R0009,2026-07-29T19:00:00,91.7,2419,14.0,83.4,161,87.1
IOT0010,R0010,2026-07-29T19:00:00,87.8,947,7.6,80.7,144,86.1
IOT0011,R0011,2026-07-29T19:00:00,100.0,4518,8.8,100.0,197,89.6
IOT0012,R0012,2026-07-29T19:00:00,100.0,1647,10.9,100.0,188,90.6
