timestamp,road_id,vehicle_count,average_speed_kmph,density_pct,travel_time_min,queue_length_m,congestion_level
2026-07-30T11:00:00,R0046,1156,48.2,53.0,3.4,31.1,Medium
2026-07-30T11:00:00,R0047,1807,21.3,59.1,6.4,77.6,High
2026-07-30T11:00:00,R0048,751,15.8,63.0,14.5,49.1,High
2026-07-30T11:00:00,R0049,2519,32.3,55.7,11.0,38.3,High
2026-07-30T11:00:00,R0050,1432,16.3,55.6,18.2,55.6,High
2026-07-30T12:00:00,R0001,683,30.1,38.8,5.8,5.0,Medium
2026-07-30T12:00:00,R0002,632,23.7,37.5,4.3,0.4,Medium
2026-07-30T12:00:00,R0003,1618,24.1,34.4,10.5,14.1,Medium
2026-07-30T12:00:00,R0004,1023,30.9,43.7,10.8,16.8,Medium
2026-07-30T12:00:00,R0005,623,33.5,43.9,4.5,17.4,Medium
2026-07-30T12:00:00,R0006,652,16.6,39.1,15.5,7.7,Medium
2026-07-30T12:00:00,R0007,671,28.5,41.2,7.2,4.4,Medium
2026-07-30T12:00:00,R0008,488,33.7,47.1,7.4,32.9,Medium
2026-07-30T12:00:00,R0009,1185,34.8,44.9,2.0,11.2,Medium
2026-07-30T12:00:00,R0010,400,17.8,37.1,8.6,12.7,Medium
2026-07-30T12:00:00,R0011,1701,29.6,40.6,3.0,1.5,Medium
2026-07-30T12:00:00,R0012,565,36.9,36.9,3.7,2.5,Medium
2026-07-30T12:00:00,R0013,440,33.8,38.4,7.0,5.2,Medium
2026-07-30T12:00:00,R0014,1121,21.6,43.6,17.1,13.2,Medium
2026-07-30T12:00:00,R0015,401,31.8,34.7,2.5,5.5,Medium
2026-07-30T12:00:00,R0016,779,34.6,42.7,5.2,7.1,Medium
2026-07-30T12:00:00,R0017,661,16.3,46.1,8.8,20.0,Medium
2026-07-30T12:00:00,R0018,1928,32.0,35.9,2.3,11.3,Medium
2026-07-30T12:00:00,R0019,599,58.2,36.3,0.9,12.1,Medium
2026-07-30T12:00:00,R0020,919,17.2,43.4,18.1,11.3,Medium
2026-07-30T12:00:00,R0021,654,21.6,43.7,15.9,9.7,Medium
2026-07-30T12:00:00,R0022,535,59.9,42.5,2.6,7.3,Medium
2026-07-30T12:00:00,R0023,550,17.7,39.9,19.9,8.1,Medium
2026-07-30T12:00:00,R0024,660,28.0,45.5,11.0,12.0,Medium
2026-07-30T12:00:00,R0025,641,32.7,47.8,6.9,35.8,Medium
2026-07-30T12:00:00,R0026,645,23.5,42.7,2.5,6.3,Medium
2026-07-30T12:00:00,R0027,689,18.6,38.3,19.3,3.0,Medium
2026-07-30T12:00:00,R0028,547,19.1,34.4,6.6,12.5,Medium
2026-07-30T12:00:00,R0029,1173,31.7,35.6,11.5,10.3,Medium
2026-07-30T12:00:00,R0030,703,23.9,40.8,13.5,2.6,Medium
2026-07-30T12:00:00,R0031,929,28.9,36.1,11.2,7.6,Medium
2026-07-30T12:00:00,R0032,1650,29.7,41.0,4.2,4.4,Medium
2026-07-30T12:00:00,R0033,587,17.6,41.7,2.9,4.4,Medium
2026-07-30T12:00:00,R0034,431,64.8,33.9,1.4,1.1,Medium
2026-07-30T12:00:00,R0035,575,24.5,36.8,9.2,6.1,Medium
2026-07-30T12:00:00,R0036,1105,15.6,46.0,24.2,12.2,Medium
2026-07-30T12:00:00,R0037,1162,29.8,37.6,4.9,5.6,Medium
2026-07-30T12:00:00,R0038,501,24.0,41.0,2.7,4.7,Medium
2026-07-30T12:00:00,R0039,516,58.9,37.1,1.7,8.2,Medium
2026-07-30T12:00:00,R0040,2273,17.1,47.1,16.2,19.2,Medium
2026-07-30T12:00:00,R0041,660,21.5,43.9,8.1,7.9,Medium
2026-07-30T12:00:00,R0042,557,61.2,33.4,1.3,7.3,Medium
2026-07-30T12:00:00,R0043,989,25.3,33.6,2.4,4.4,Medium
2026-07-30T12:00:00,R0044,733,16.4,41.4,13.6,3.5,Medium
2026-07-30T12:00:00,R0045,513,16.7,39.2,17.0,8.0,Medium
2026-07-30T12:00:00,R0046,788,48.0,36.1,3.4,2.4,Medium
2026-07-30T12:00:00,R0047,1314,23.1,43.0,5.9,7.0,Medium
2026-07-30T12:00:00,R0048,478,16.1,40.1,14.2,0.4,Medium
2026-07-30T12:00:00,R0049,1677,35.7,37.1,10.0,7.8,Medium
2026-07-30T12:00:00,R0050,1203,16.1,46.7,18.4,25.1,Medium
2026-07-30T13:00:00,R0001,698,35.3,39.7,5.0,4.3,Medium
2026-07-30T13:00:00,R0002,647,27.2,38.4,3.7,12.4,Medium
2026-07-30T13:00:00,R0003,1791,26.3,38.1,9.7,10.5,Medium
2026-07-30T13:00:00,R0004,739,42.9,31.6,7.7,4.4,Medium
2026-07-30T13:00:00,R0005,524,40.2,36.9,3.8,0.0,Medium
2026-07-30T13:00:00,R0006,613,19.9,36.8,12.9,1.6,Medium
2026-07-30T13:00:00,R0007,503,36.5,30.9,5.6,7.1,Medium
2026-07-30T13:00:00,R0008,296,49.0,28.5,5.1,10.7,Medium
2026-07-30T13:00:00,R0009,844,42.9,32.0,1.6,6.7,Medium
2026-07-30T13:00:00,R0010,384,20.1,35.6,7.6,2.8,Medium
2026-07-30T13:00:00,R0011,1615,33.0,38.6,2.7,5.7,Medium
2026-07-30T13:00:00,R0012,592,42.1,38.7,3.2,5.1,Medium
2026-07-30T13:00:00,R0013,417,39.0,36.4,6.0,11.0,Medium
2026-07-30T13:00:00,R0014,874,30.2,34.0,12.2,14.3,Medium
2026-07-30T13:00:00,R0015,455,36.1,39.4,2.2,7.7,Medium
2026-07-30T13:00:00,R0016,592,43.7,32.4,4.1,10.3,Medium
2026-07-30T13:00:00,R0017,557,19.6,38.8,7.3,13.8,Medium
2026-07-30T13:00:00,R0018,2041,37.0,38.0,2.0,13.2,Medium
2026-07-30T13:00:00,R0019,519,69.5,31.4,0.7,1.7,Medium
2026-07-30T13:00:00,R0020,669,22.5,31.6,13.9,12.1,Medium
2026-07-30T13:00:00,R0021,585,27.8,39.1,12.3,0.1,Medium
2026-07-30T13:00:00,R0022,382,70.2,30.3,2.2,5.4,Medium
2026-07-30T13:00:00,R0023,470,20.1,34.1,17.5,5.2,Medium
2026-07-30T13:00:00,R0024,438,38.3,30.2,8.1,7.0,Medium
2026-07-30T13:00:00,R0025,457,42.7,34.1,5.3,14.3,Medium
2026-07-30T13:00:00,R0026,462,29.9,30.6,2.0,11.0,Medium
2026-07-30T13:00:00,R0027,627,22.8,34.9,15.7,5.7,Medium
2026-07-30T13:00:00,R0028,536,20.3,33.7,6.2,9.1,Medium
2026-07-30T13:00:00,R0029,1039,35.0,31.6,10.5,8.2,Medium
2026-07-30T13:00:00,R0030,595,26.8,34.5,12.0,10.5,Medium
2026-07-30T13:00:00,R0031,918,33.7,35.7,9.6,7.0,Medium
2026-07-30T13:00:00,R0032,1483,35.1,36.8,3.6,5.9,Medium
2026-07-30T13:00:00,R0033,450,22.4,32.0,2.2,14.1,Medium
2026-07-30T13:00:00,R0034,460,65.7,36.2,1.4,6.9,Medium
2026-07-30T13:00:00,R0035,608,25.6,38.9,8.8,14.8,Medium
2026-07-30T13:00:00,R0036,952,19.0,39.6,19.9,14.0,Medium
2026-07-30T13:00:00,R0037,1003,38.5,32.5,3.8,6.3,Medium
2026-07-30T13:00:00,R0038,408,29.6,33.4,2.2,11.6,Medium
2026-07-30T13:00:00,R0039,395,77.3,28.4,1.3,2.8,Medium
2026-07-30T13:00:00,R0040,1557,21.5,32.3,12.9,7.0,Medium
2026-07-30T13:00:00,R0041,483,27.6,32.1,6.3,2.2,Medium
2026-07-30T13:00:00,R0042,474,75.9,28.4,1.0,14.3,Medium
2026-07-30T13:00:00,R0043,867,32.3,29.4,1.9,11.0,Medium
2026-07-30T13:00:00,R0044,634,21.7,35.8,10.3,12.4,Medium
2026-07-30T13:00:00,R0045,384,22.7,29.3,12.5,10.5,Medium
2026-07-30T13:00:00,R0046,768,59.8,35.2,2.7,1.1,Medium
2026-07-30T13:00:00,R0047,1115,28.2,36.5,4.8,5.7,Medium
2026-07-30T13:00:00,R0048,384,22.4,32.2,10.2,13.4,Medium
2026-07-30T13:00:00,R0049,1541,45.3,34.1,7.9,6.0,Medium
2026-07-30T13:00:00,R0050,754,21.1,29.3,14.0,0.8,Medium
2026-07-30T14:00:00,R0001,557,38.1,31.6,4.6,11.1,Medium
2026-07-30T14:00:00,R0002,476,29.2,28.2,3.5,4.1,Medium
2026-07-30T14:00:00,R0003,1607,27.2,34.2,9.3,2.0,Medium
2026-07-30T14:00:00,R0004,912,42.9,39.0,7.7,2.7,Medium
2026-07-30T14:00:00,R0005,461,42.9,32.5,3.5,11.9,Medium
2026-07-30T14:00:00,R0006,562,20.4,33.7,12.6,11.1,Medium
2026-07-30T14:00:00,R0007,527,35.3,32.4,5.8,5.6,Medium
2026-07-30T14:00:00,R0008,348,42.3,33.6,5.9,3.6,Medium
2026-07-30T14:00:00,R0009,855,40.7,32.4,1.7,11.6,Medium
2026-07-30T14:00:00,R0010,319,21.0,29.6,7.3,9.8,Medium
2026-07-30T14:00:00,R0011,1547,36.6,36.9,2.5,7.4,Medium
2026-07-30T14:00:00,R0012,460,46.6,30.1,2.9,10.5,Medium
2026-07-30T14:00:00,R0013,350,47.6,30.5,4.9,1.6,Medium
2026-07-30T14:00:00,R0014,1015,28.7,39.4,12.9,10.3,Medium
2026-07-30T14:00:00,R0015,450,35.3,38.9,2.2,2.9,Medium
2026-07-30T14:00:00,R0016,601,40.8,32.9,4.4,5.8,Medium
2026-07-30T14:00:00,R0017,524,20.7,36.5,7.0,5.0,Medium
2026-07-30T14:00:00,R0018,1867,37.7,34.8,1.9,0.7,Medium
2026-07-30T14:00:00,R0019,532,69.5,32.2,0.7,10.4,Medium
2026-07-30T14:00:00,R0020,611,23.3,28.8,13.4,4.3,Medium
2026-07-30T14:00:00,R0021,449,32.0,30.0,10.7,0.3,Medium
2026-07-30T14:00:00,R0022,414,67.5,32.9,2.3,7.3,Medium
2026-07-30T14:00:00,R0023,463,21.1,33.6,16.7,2.0,Medium
2026-07-30T14:00:00,R0024,465,37.7,32.1,8.2,11.7,Medium
2026-07-30T14:00:00,R0025,456,43.8,34.0,5.2,3.0,Medium
2026-07-30T14:00:00,R0026,468,28.2,31.0,2.1,3.7,Medium
2026-07-30T14:00:00,R0027,545,22.5,30.3,15.9,8.4,Medium
2026-07-30T14:00:00,R0028,621,19.5,39.0,6.5,9.6,Medium
2026-07-30T14:00:00,R0029,1233,35.0,37.5,10.5,3.8,Medium
2026-07-30T14:00:00,R0030,530,27.7,30.8,11.7,4.6,Medium
2026-07-30T14:00:00,R0031,942,32.6,36.6,9.9,3.3,Medium
2026-07-30T14:00:00,R0032,1454,36.7,36.1,3.4,6.8,Medium
2026-07-30T14:00:00,R0033,507,20.8,36.0,2.4,2.4,Medium
2026-07-30T14:00:00,R0034,411,74.1,32.4,1.2,14.2,Medium
2026-07-30T14:00:00,R0035,444,30.5,28.4,7.4,4.9,Medium
2026-07-30T14:00:00,R0036,810,20.1,33.7,18.8,4.7,Medium
2026-07-30T14:00:00,R0037,1158,35.0,37.5,4.1,6.8,Medium
2026-07-30T14:00:00,R0038,379,28.8,31.0,2.3,5.7,Medium
2026-07-30T14:00:00,R0039,524,74.2,37.7,1.3,6.6,Medium
2026-07-30T14:00:00,R0040,1561,23.2,32.3,12.0,6.4,Medium
2026-07-30T14:00:00,R0041,515,27.6,34.2,6.3,11.2,Medium
2026-07-30T14:00:00,R0042,567,75.4,34.0,1.0,11.7,Medium
2026-07-30T14:00:00,R0043,889,30.9,30.2,2.0,12.0,Medium
2026-07-30T14:00:00,R0044,562,21.0,31.7,10.6,0.0,Medium
2026-07-30T14:00:00,R0045,432,21.3,33.0,13.4,8.3,Medium
2026-07-30T14:00:00,R0046,651,63.4,29.8,2.6,3.9,Medium
2026-07-30T14:00:00,R0047,926,29.8,30.3,4.6,7.5,Medium
2026-07-30T14:00:00,R0048,360,21.7,30.2,10.6,2.5,Medium
2026-07-30T14:00:00,R0049,1639,43.9,36.3,8.1,6.9,Medium
2026-07-30T14:00:00,R0050,933,21.9,36.2,13.5,2.1,Medium
2026-07-30T15:00:00,R0001,940,23.3,53.4,7.5,34.3,Medium
2026-07-30T15:00:00,R0002,699,21.3,41.4,4.8,5.9,Medium
2026-07-30T15:00:00,R0003,2227,22.0,47.4,11.5,31.4,Medium
2026-07-30T15:00:00,R0004,1163,31.6,49.7,10.5,19.9,Medium
2026-07-30T15:00:00,R0005,634,33.3,44.7,4.6,9.5,Medium
2026-07-30T15:00:00,R0006,664,18.2,39.8,14.1,10.3,Medium
2026-07-30T15:00:00,R0007,714,28.2,43.9,7.2,17.1,Medium
2026-07-30T15:00:00,R0008,462,30.3,44.6,8.3,22.1,Medium
2026-07-30T15:00:00,R0009,1194,30.4,45.3,2.3,18.4,Medium
2026-07-30T15:00:00,R0010,566,14.2,52.5,10.7,35.1,Medium
2026-07-30T15:00:00,R0011,1821,29.7,43.5,3.0,9.1,Medium
2026-07-30T15:00:00,R0012,753,32.9,49.2,4.2,22.5,Medium
2026-07-30T15:00:00,R0013,642,30.3,56.0,7.8,74.5,High
2026-07-30T15:00:00,R0014,1106,22.6,43.0,16.4,12.8,Medium
2026-07-30T15:00:00,R0015,650,22.4,56.2,3.5,69.6,High
2026-07-30T15:00:00,R0016,824,30.8,45.2,5.9,17.0,Medium
2026-07-30T15:00:00,R0017,759,14.7,52.9,9.8,46.6,Medium
2026-07-30T15:00:00,R0018,3029,23.1,56.4,3.2,63.1,High
2026-07-30T15:00:00,R0019,753,52.9,45.6,0.9,22.9,Medium
2026-07-30T15:00:00,R0020,1174,14.4,55.4,21.7,66.3,High
2026-07-30T15:00:00,R0021,612,21.7,40.9,15.8,3.2,Medium
2026-07-30T15:00:00,R0022,499,55.4,39.6,2.8,7.8,Medium
2026-07-30T15:00:00,R0023,545,16.7,39.6,21.1,7.7,Medium
2026-07-30T15:00:00,R0024,712,27.5,49.1,11.2,35.8,Medium
2026-07-30T15:00:00,R0025,623,34.1,46.4,6.7,27.9,Medium
2026-07-30T15:00:00,R0026,645,21.0,42.7,2.8,10.9,Medium
2026-07-30T15:00:00,R0027,880,16.2,48.9,22.1,37.5,Medium
2026-07-30T15:00:00,R0028,797,16.4,50.1,7.7,36.4,Medium
2026-07-30T15:00:00,R0029,1358,29.7,41.3,12.3,3.6,Medium
2026-07-30T15:00:00,R0030,907,21.1,52.6,15.3,51.5,Medium
2026-07-30T15:00:00,R0031,1276,25.5,49.6,12.7,29.7,Medium
2026-07-30T15:00:00,R0032,1827,27.5,45.4,4.6,23.0,Medium
2026-07-30T15:00:00,R0033,718,14.4,51.0,3.5,38.3,Medium
2026-07-30T15:00:00,R0034,672,49.0,52.9,1.8,46.6,Medium
2026-07-30T15:00:00,R0035,821,20.2,52.6,11.2,40.7,Medium
2026-07-30T15:00:00,R0036,1314,13.7,54.7,27.5,73.3,Medium
2026-07-30T15:00:00,R0037,1277,26.1,41.4,5.6,6.5,Medium
2026-07-30T15:00:00,R0038,532,22.8,43.5,2.9,15.5,Medium
2026-07-30T15:00:00,R0039,752,52.0,54.1,1.9,40.6,Medium
2026-07-30T15:00:00,R0040,2487,14.1,51.5,19.7,37.0,Medium
2026-07-30T15:00:00,R0041,811,19.0,53.9,9.2,52.4,Medium
2026-07-30T15:00:00,R0042,800,53.4,48.0,1.5,39.3,Medium
2026-07-30T15:00:00,R0043,1186,23.1,40.3,2.7,1.4,Medium
2026-07-30T15:00:00,R0044,843,14.7,47.6,15.2,28.0,Medium
2026-07-30T15:00:00,R0045,589,15.4,45.0,18.5,22.7,Medium
2026-07-30T15:00:00,R0046,1053,44.4,48.3,3.7,36.7,Medium
2026-07-30T15:00:00,R0047,1565,18.6,51.2,7.3,36.8,Medium
2026-07-30T15:00:00,R0048,509,17.8,42.7,12.9,6.8,Medium
2026-07-30T15:00:00,R0049,1999,32.9,44.2,10.8,11.7,Medium
2026-07-30T15:00:00,R0050,1105,16.9,42.9,17.5,6.6,Medium
2026-07-30T16:00:00,R0001,433,40.9,24.6,4.3,8.3,Low
2026-07-30T16:00:00,R0002,423,31.8,25.1,3.2,5.5,Medium
2026-07-30T16:00:00,R0003,1401,28.0,29.8,9.1,10.1,Medium
2026-07-30T16:00:00,R0004,688,47.4,29.4,7.0,2.8,Medium
2026-07-30T16:00:00,R0005,339,49.3,23.9,3.1,1.3,Low
2026-07-30T16:00:00,R0006,478,23.6,28.7,10.9,10.9,Medium
2026-07-30T16:00:00,R0007,359,41.8,22.1,4.9,10.2,Low
2026-07-30T16:00:00,R0008,299,42.3,28.8,5.9,0.3,Medium
2026-07-30T16:00:00,R0009,649,44.9,24.6,1.6,8.4,Low
2026-07-30T16:00:00,R0010,319,22.2,29.6,6.9,12.7,Medium
2026-07-30T16:00:00,R0011,886,38.7,21.2,2.3,0.5,Low
2026-07-30T16:00:00,R0012,370,50.6,24.2,2.7,1.5,Low
2026-07-30T16:00:00,R0013,307,46.1,26.8,5.1,14.1,Medium
2026-07-30T16:00:00,R0014,573,30.9,22.3,12.0,0.4,Low
2026-07-30T16:00:00,R0015,291,38.0,25.2,2.1,13.0,Medium
2026-07-30T16:00:00,R0016,488,47.3,26.7,3.8,8.0,Medium
2026-07-30T16:00:00,R0017,315,24.1,22.0,6.0,15.0,Low
2026-07-30T16:00:00,R0018,1551,40.2,28.9,1.8,12.3,Medium
2026-07-30T16:00:00,R0019,365,77.5,22.1,0.6,0.0,Low
2026-07-30T16:00:00,R0020,507,22.4,23.9,13.9,7.1,Low
2026-07-30T16:00:00,R0021,410,32.6,27.4,10.5,11.2,Medium
2026-07-30T16:00:00,R0022,376,70.0,29.8,2.2,0.2,Medium
2026-07-30T16:00:00,R0023,375,22.4,27.2,15.7,3.8,Medium
2026-07-30T16:00:00,R0024,351,38.3,24.2,8.1,7.7,Low
2026-07-30T16:00:00,R0025,338,47.3,25.2,4.8,10.1,Medium
2026-07-30T16:00:00,R0026,373,30.4,24.7,1.9,2.5,Low
2026-07-30T16:00:00,R0027,438,24.7,24.3,14.5,11.4,Low
2026-07-30T16:00:00,R0028,435,22.2,27.3,5.7,8.8,Medium
2026-07-30T16:00:00,R0029,870,38.8,26.4,9.4,8.2,Medium
2026-07-30T16:00:00,R0030,443,31.6,25.7,10.2,10.7,Medium
2026-07-30T16:00:00,R0031,571,42.0,22.2,7.7,2.0,Low
2026-07-30T16:00:00,R0032,876,43.5,21.8,2.9,14.4,Low
2026-07-30T16:00:00,R0033,305,24.2,21.7,2.1,2.8,Low
2026-07-30T16:00:00,R0034,325,82.3,25.6,1.1,14.3,Medium
2026-07-30T16:00:00,R0035,422,30.2,27.0,7.5,9.0,Medium
2026-07-30T16:00:00,R0036,577,25.4,24.0,14.9,13.1,Low
2026-07-30T16:00:00,R0037,813,37.8,26.3,3.8,4.4,Medium
2026-07-30T16:00:00,R0038,262,34.2,21.4,1.9,6.8,Low
2026-07-30T16:00:00,R0039,336,79.0,24.2,1.2,12.3,Low
2026-07-30T16:00:00,R0040,1077,25.6,22.3,10.9,13.5,Low
2026-07-30T16:00:00,R0041,450,29.6,29.9,5.9,3.3,Medium
2026-07-30T16:00:00,R0042,410,77.0,24.6,1.0,2.6,Low
2026-07-30T16:00:00,R0043,788,30.8,26.8,2.0,13.0,Medium
2026-07-30T16:00:00,R0044,380,25.0,21.5,8.9,11.4,Low
2026-07-30T16:00:00,R0045,369,24.3,28.2,11.7,10.9,Medium
2026-07-30T16:00:00,R0046,648,58.6,29.7,2.8,7.5,Medium
2026-07-30T16:00:00,R0047,650,30.1,21.3,4.5,3.6,Low
2026-07-30T16:00:00,R0048,263,23.4,22.0,9.8,2.7,Low
2026-07-30T16:00:00,R0049,968,51.9,21.4,6.9,0.1,Low
2026-07-30T16:00:00,R0050,720,21.7,28.0,13.7,13.7,Medium
2026-07-30T17:00:00,R0001,1309,21.4,74.4,8.2,69.4,High
2026-07-30T17:00:00,R0002,1396,15.0,82.8,6.8,200.5,Severe
2026-07-30T17:00:00,R0003,3502,16.3,74.5,15.6,161.5,High
2026-07-30T17:00:00,R0004,1525,29.4,65.2,11.3,57.9,High
2026-07-30T17:00:00,R0005,1152,20.7,81.2,7.3,110.2,Severe
2026-07-30T17:00:00,R0006,1199,13.6,71.9,18.9,123.1,High
2026-07-30T17:00:00,R0007,1037,23.0,63.7,8.9,101.2,High
2026-07-30T17:00:00,R0008,858,22.3,82.7,11.2,144.4,Severe
2026-07-30T17:00:00,R0009,2129,21.9,80.7,3.2,145.5,Severe
2026-07-30T17:00:00,R0010,753,13.4,69.9,11.4,129.3,High
2026-07-30T17:00:00,R0011,2981,21.4,71.2,4.2,86.6,High
2026-07-30T17:00:00,R0012,899,32.5,58.8,4.2,50.6,High
2026-07-30T17:00:00,R0013,706,31.5,61.6,7.5,87.3,High
2026-07-30T17:00:00,R0014,1978,15.9,76.9,23.2,172.8,High
2026-07-30T17:00:00,R0015,942,19.0,81.5,4.1,162.1,Severe
2026-07-30T17:00:00,R0016,1196,31.2,65.5,5.8,72.0,High
2026-07-30T17:00:00,R0017,903,14.9,63.0,9.7,49.9,High
2026-07-30T17:00:00,R0018,4435,18.0,82.6,4.1,156.4,Severe
2026-07-30T17:00:00,R0019,1230,41.6,74.5,1.2,72.3,High
2026-07-30T17:00:00,R0020,1553,13.2,73.3,23.6,108.2,High
2026-07-30T17:00:00,R0021,1153,15.2,77.0,22.6,98.6,High
2026-07-30T17:00:00,R0022,780,50.1,61.9,3.1,99.4,High
2026-07-30T17:00:00,R0023,1085,11.3,78.8,31.1,146.2,High
2026-07-30T17:00:00,R0024,1102,19.4,76.1,15.9,90.4,High
2026-07-30T17:00:00,R0025,1106,21.8,82.4,10.4,209.6,Severe
2026-07-30T17:00:00,R0026,1002,19.7,66.4,3.0,70.4,High
2026-07-30T17:00:00,R0027,1159,14.8,64.4,24.2,72.2,High
2026-07-30T17:00:00,R0028,988,14.7,62.1,8.6,46.6,High
2026-07-30T17:00:00,R0029,2491,20.3,75.7,18.0,81.5,High
2026-07-30T17:00:00,R0030,1071,19.1,62.2,16.9,85.2,High
2026-07-30T17:00:00,R0031,1551,27.2,60.2,11.9,41.6,High
2026-07-30T17:00:00,R0032,2582,26.2,64.1,4.8,100.1,High
2026-07-30T17:00:00,R0033,840,16.6,59.7,3.0,68.5,High
2026-07-30T17:00:00,R0034,1006,38.7,79.2,2.3,158.6,High
2026-07-30T17:00:00,R0035,1296,13.5,83.0,16.7,166.5,Severe
2026-07-30T17:00:00,R0036,1669,12.6,69.5,30.0,60.3,High
2026-07-30T17:00:00,R0037,1879,26.5,60.8,5.5,77.0,High
2026-07-30T17:00:00,R0038,878,16.2,71.8,4.0,108.4,High
2026-07-30T17:00:00,R0039,1130,36.0,81.2,2.7,159.6,Severe
2026-07-30T17:00:00,R0040,3745,12.3,77.6,22.6,133.8,High
2026-07-30T17:00:00,R0041,1197,14.9,79.5,11.7,184.3,High
2026-07-30T17:00:00,R0042,1066,47.9,63.9,1.6,51.6,High
2026-07-30T17:00:00,R0043,2296,15.4,78.0,4.0,102.1,High
2026-07-30T17:00:00,R0044,1128,15.8,63.7,14.1,106.7,High
2026-07-30T17:00:00,R0045,940,13.3,71.8,21.4,108.9,High
2026-07-30T17:00:00,R0046,1478,39.7,67.8,4.1,66.1,High
2026-07-30T17:00:00,R0047,2091,18.0,68.4,7.6,99.2,High
2026-07-30T17:00:00,R0048,828,13.7,69.4,16.7,71.1,High
2026-07-30T17:00:00,R0049,3201,25.6,70.8,13.9,78.6,High
2026-07-30T17:00:00,R0050,1532,16.5,59.5,18.0,64.0,High
2026-07-30T18:00:00,R0001,1682,13.3,95.6,13.2,189.7,Severe
2026-07-30T18:00:00,R0002,1431,13.3,84.8,7.6,175.6,Severe
2026-07-30T18:00:00,R0003,4146,13.2,88.2,19.2,222.9,Severe
2026-07-30T18:00:00,R0004,1823,22.1,77.9,15.0,147.5,High
2026-07-30T18:00:00,R0005,1164,20.0,82.0,7.6,196.0,Severe
2026-07-30T18:00:00,R0006,1329,12.1,79.7,21.3,164.8,High
2026-07-30T18:00:00,R0007,1574,11.9,96.7,17.1,153.2,Severe
2026-07-30T18:00:00,R0008,923,17.5,89.0,14.3,142.9,Severe
2026-07-30T18:00:00,R0009,2182,20.2,82.7,3.5,111.7,Severe
2026-07-30T18:00:00,R0010,1051,6.9,97.5,22.1,119.9,Severe
2026-07-30T18:00:00,R0011,3874,15.1,92.5,6.0,157.2,Severe
2026-07-30T18:00:00,R0012,1167,24.4,76.3,5.6,171.3,High
2026-07-30T18:00:00,R0013,1117,14.9,97.4,15.8,169.1,Severe
2026-07-30T18:00:00,R0014,2308,11.3,89.7,32.7,200.6,Severe
2026-07-30T18:00:00,R0015,1104,13.9,95.5,5.6,154.4,Severe
2026-07-30T18:00:00,R0016,1334,25.8,73.1,7.0,136.4,High
2026-07-30T18:00:00,R0017,1399,6.9,97.6,20.9,160.4,Severe
2026-07-30T18:00:00,R0018,4766,15.0,88.8,4.9,223.6,Severe
2026-07-30T18:00:00,R0019,1446,33.3,87.5,1.5,177.7,Severe
2026-07-30T18:00:00,R0020,2055,7.2,97.0,43.3,256.2,Severe
2026-07-30T18:00:00,R0021,1217,14.7,81.2,23.3,108.9,Severe
2026-07-30T18:00:00,R0022,1104,30.9,87.6,5.0,133.3,Severe
2026-07-30T18:00:00,R0023,1421,6.4,100.0,54.9,261.7,Severe
2026-07-30T18:00:00,R0024,1503,10.4,100.0,29.7,245.8,Severe
2026-07-30T18:00:00,R0025,1081,20.7,80.6,11.0,130.3,Severe
2026-07-30T18:00:00,R0026,1542,8.3,100.0,7.1,225.8,Severe
2026-07-30T18:00:00,R0027,1591,9.9,88.4,36.2,109.0,Severe
2026-07-30T18:00:00,R0028,1499,8.3,94.2,15.2,217.2,Severe
2026-07-30T18:00:00,R0029,3372,11.8,100.0,31.0,127.6,Severe
2026-07-30T18:00:00,R0030,1507,12.5,87.5,25.8,139.2,Severe
2026-07-30T18:00:00,R0031,2236,15.9,86.8,20.4,154.3,Severe
2026-07-30T18:00:00,R0032,4170,10.5,100.0,12.0,286.0,Severe
2026-07-30T18:00:00,R0033,1235,9.7,87.7,5.2,214.2,Severe
2026-07-30T18:00:00,R0034,1066,34.2,83.9,2.6,141.7,Severe
2026-07-30T18:00:00,R0035,1318,14.6,84.4,15.5,199.2,Severe
2026-07-30T18:00:00,R0036,1825,11.4,76.0,33.1,118.2,High
2026-07-30T18:00:00,R0037,2336,20.8,75.6,7.0,86.5,High
2026-07-30T18:00:00,R0038,1088,11.4,89.0,5.7,144.5,Severe
2026-07-30T18:00:00,R0039,1307,26.9,94.0,3.6,266.5,Severe
2026-07-30T18:00:00,R0040,4840,6.6,100.0,42.1,128.2,Severe
2026-07-30T18:00:00,R0041,1495,9.8,99.3,17.8,264.6,Severe
2026-07-30T18:00:00,R0042,1277,43.1,76.6,1.8,101.6,High
2026-07-30T18:00:00,R0043,2812,11.0,95.5,5.6,150.2,Severe
2026-07-30T18:00:00,R0044,1794,6.6,100.0,33.8,295.8,Severe
2026-07-30T18:00:00,R0045,1066,11.7,81.4,24.3,89.5,Severe
2026-07-30T18:00:00,R0046,2072,21.1,95.0,7.8,188.8,Severe
2026-07-30T18:00:00,R0047,2432,15.6,79.6,8.7,101.9,High
2026-07-30T18:00:00,R0048,1074,8.7,90.0,26.3,243.3,Severe
2026-07-30T18:00:00,R0049,3318,24.3,73.4,14.6,91.1,High
2026-07-30T18:00:00,R0050,2206,9.6,85.6,30.9,158.4,Severe
2026-07-30T19:00:00,R0001,1787,11.4,100.0,15.4,136.0,Severe
2026-07-30T19:00:00,R0002,1703,8.5,100.0,11.9,261.5,Severe
